episode,r,l
4916,375.58596370812285,645.0
4917,676.6078751009892,1001.0
4918,556.139310244943,1001.0
4919,612.9397576787219,881.0
4920,389.48690269311186,606.0
4921,534.5278596099461,744.0
4922,499.9598883120231,717.0
4923,420.34148508384703,666.0
4924,390.1092254815299,567.0
4925,439.6439839828856,869.0
4926,675.3753736416513,825.0
4927,317.4045262726444,460.0
4928,427.7247337549831,773.0
4929,348.95458957738003,522.0
4930,445.9054552520113,843.0
4931,444.6318702558952,577.0
4932,439.55522106985336,820.0
4933,576.1514916368609,898.0
4934,407.93086395711293,564.0
4935,433.30211359960094,557.0
4936,387.2087722997959,580.0
4937,374.6936688377204,563.0
4938,406.44433109353497,609.0
4939,533.821385512426,1001.0
4940,282.1106573144723,551.0
4941,461.9693750164798,828.0
4942,603.9069952671624,831.0
4943,429.72388493291606,647.0
4944,401.7920202608289,688.0
4945,337.179165688736,726.0
4946,350.200220274445,532.0
4947,475.8995383624962,954.0
4948,484.56644780990206,874.0
4949,456.696291239164,891.0
4950,495.2536114162988,1001.0
4951,452.8461482103238,755.0
4952,427.65332197561946,953.0
4953,532.086411292793,769.0
4954,397.9574196674713,665.0
4955,461.6876274930002,900.0
4956,498.58413735843016,873.0
4957,284.08523853337033,433.0
4958,371.96286574351984,569.0
4959,343.7065330985267,507.0
4960,446.5431054973668,688.0
4961,513.7384133282526,713.0
4962,479.9190739995054,633.0
4963,452.6995287450967,653.0
4964,593.4357756890763,855.0
4965,622.4141032152789,1001.0
4966,229.80319557607373,376.0
4967,520.3337716720907,904.0
4968,400.47046323841,678.0
4969,562.5953428632419,713.0
4970,539.2077999488665,1001.0
4971,407.71743845350636,646.0
4972,369.822742921227,611.0
4973,293.6581453624873,445.0
4974,317.1780956430214,636.0
4975,615.1948426924873,1001.0
4976,666.1335603691822,1001.0
4977,626.580516874325,1001.0
4978,525.8135444612253,855.0
4979,344.86622650223603,499.0
4980,341.49131602796854,530.0
4981,331.1025791188762,457.0
4982,349.10166369137085,536.0
4983,478.57160981691004,739.0
4984,369.9677298386073,669.0
4985,580.9701794226968,835.0
4986,405.49944888412193,608.0
4987,523.4104170498872,989.0
4988,448.7758671165303,612.0
4989,520.0387201757231,923.0
4990,417.67662241342657,614.0
4991,447.93276911015386,944.0
4992,272.9491286616965,398.0
4993,440.32497003306895,685.0
4994,365.8579264475735,518.0
4995,459.12268682674716,898.0
4996,387.87882699720274,709.0
4997,293.2475010173284,392.0
4998,360.2988893173077,552.0
4999,593.7993412579231,934.0
5000,591.2341091265798,1001.0
5001,287.42891623389505,409.0
5002,595.343941539962,1001.0
5003,440.15468938345936,724.0
5004,429.17646245229025,691.0
5005,445.4778787333415,860.0
5006,280.343413143434,411.0
5007,425.66309960451275,615.0
5008,349.8435559752727,479.0
5009,509.8864769935822,1001.0
5010,533.4155028394692,863.0
5011,395.5046697745641,607.0
5012,424.6470649612703,700.0
5013,333.4991079191218,539.0
5014,396.2210564616959,628.0
5015,405.88006942722734,669.0
5016,306.7536898357214,435.0
5017,578.7688215667779,988.0
5018,477.86697862692034,737.0
5019,334.38485822770065,506.0
5020,416.2810238419363,666.0
5021,389.9925059844651,662.0
5022,644.4509623459998,880.0
5023,405.29452764978237,605.0
5024,349.5734591184611,481.0
5025,493.97834688278914,731.0
5026,331.2084268810678,477.0
5027,405.3011649935442,668.0
5028,475.95657981846205,619.0
5029,554.7871921601767,953.0
5030,502.36893890664527,769.0
5031,356.0653957114762,516.0
5032,285.35749705549455,399.0
5033,355.3490256243616,491.0
5034,410.24279686817874,713.0
5035,380.1045823121292,650.0
5036,508.04147305335067,704.0
5037,493.39884036438076,713.0
5038,414.5069803567548,681.0
5039,380.0968069183156,570.0
5040,569.5039659753451,900.0
5041,569.989761410935,889.0
5042,525.2621361858126,746.0
5043,498.8343232479614,784.0
5044,415.6611921607987,682.0
5045,516.2535803777184,785.0
5046,327.3091315070527,452.0
5047,594.4412074258714,1001.0
5048,392.6917747107847,602.0
5049,344.30423521933665,489.0
5050,364.7101925305651,552.0
5051,365.96790881013004,514.0
5052,578.1609597757654,945.0
5053,503.12585752399315,841.0
5054,384.47372862576344,574.0
5055,473.77758393496646,735.0
5056,393.1732900462121,711.0
5057,708.6049232197614,1001.0
5058,360.5821665479719,529.0
5059,623.8639526373356,998.0
5060,405.08569918831637,807.0
5061,463.51239672358366,821.0
5062,541.86219980369,907.0
5063,619.1873786295627,1001.0
5064,587.6527872905306,1001.0
5065,437.5285652282246,1001.0
5066,595.4076101941228,1001.0
5067,662.2641109826612,1001.0
5068,542.6515906651614,888.0
5069,340.35626469284813,521.0
5070,417.67902197574983,621.0
5071,339.12296927413536,501.0
5072,621.8944862125524,1001.0
5073,499.44498039451713,764.0
5074,528.3644042144133,1001.0
5075,454.1304614810375,677.0
5076,311.1939898903065,457.0
5077,367.30742673449646,528.0
5078,297.71204963273135,410.0
5079,419.00757772780145,745.0
5080,608.0527340471937,906.0
5081,380.2311194439913,562.0
5082,254.00323696172248,385.0
5083,577.4955721660962,1001.0
5084,299.39243143241794,502.0
5085,346.3683340324765,500.0
5086,635.8489970651414,995.0
5087,517.6484010530471,846.0
5088,568.5714887575655,899.0
5089,420.52587263550225,637.0
5090,323.02297976319954,473.0
5091,382.48740158645205,605.0
5092,436.5397513547818,660.0
5093,394.18704582124724,547.0
5094,301.29496786766805,433.0
5095,485.28074144586384,846.0
5096,517.3676880792233,792.0
5097,499.18853591159956,812.0
5098,449.53229742764734,654.0
5099,444.3569066205456,662.0
5100,588.0280372870782,1001.0
5101,612.7297683745438,1001.0
5102,646.9239512849435,1001.0
5103,547.5249533882256,911.0
5104,524.3016435331357,782.0
5105,393.6885634997455,603.0
5106,260.16157646436227,404.0
5107,691.9606815594018,1001.0
5108,499.4504772578317,748.0
5109,315.8836174706565,516.0
5110,324.4810761549055,528.0
5111,526.3513476268511,865.0
5112,377.66251946474483,587.0
5113,685.2824711230094,1001.0
5114,622.1674377848029,819.0
5115,425.09339085178,620.0
5116,403.3312986579055,654.0
5117,572.3253657151613,1000.0
5118,550.7504855091339,1001.0
5119,607.4676188068345,1001.0
5120,499.9097340489156,723.0
5121,584.9881242118873,1001.0
5122,574.3031679925416,1001.0
5123,386.68425551647965,647.0
5124,547.6512331639408,1001.0
5125,621.9624067128159,933.0
5126,211.6856771245441,366.0
5127,411.3215932410079,661.0
5128,415.68539198710755,740.0
5129,270.5814575603818,396.0
5130,573.3274085925606,963.0
5131,556.6869923184838,986.0
5132,628.0812604298509,950.0
5133,273.22726809557196,434.0
5134,352.4590993389873,547.0
5135,422.21946459690656,727.0
5136,395.73825900006193,613.0
5137,286.9645708035245,433.0
5138,222.9226109963242,344.0
5139,537.7279357700818,1001.0
5140,649.3714123424146,1001.0
5141,742.7052709014824,994.0
5142,473.88372716030995,838.0
5143,460.42908349649184,900.0
5144,284.22381449293994,439.0
5145,540.2904374808701,1001.0
5146,531.9522885314711,734.0
5147,530.5687596837438,1001.0
5148,513.0873947233898,793.0
5149,439.99825536215934,704.0
5150,573.4609663193024,1001.0
5151,312.70917093735113,525.0
5152,348.3590818208283,527.0
5153,373.74117897062473,568.0
5154,340.91303281499023,524.0
5155,328.7929589606959,546.0
5156,265.45711583539054,423.0
5157,365.0762267028376,519.0
5158,351.9140858733586,644.0
5159,300.0797964020926,419.0
5160,476.5636906992188,879.0
5161,373.20317973198223,569.0
5162,580.0520230113932,973.0
5163,585.3189474907026,1001.0
5164,563.0968897985733,1001.0
5165,668.2999120835581,1001.0
5166,552.5397397015349,1001.0
5167,538.0529352342248,1001.0
5168,294.00309193371106,462.0
5169,254.09300630413227,409.0
5170,388.414922788009,880.0
5171,473.6962576748698,1001.0
5172,206.46496681814952,323.0
5173,233.63230012666332,345.0
5174,635.4503255965873,1001.0
5175,656.0595290907256,1001.0
5176,314.9571590085578,502.0
5177,362.4929864506936,521.0
5178,262.35038704626345,435.0
5179,383.0408317332088,686.0
5180,448.32419553975575,697.0
5181,397.7737148843909,614.0
5182,563.5690551803183,1001.0
5183,539.7582291422868,956.0
5184,389.9863081068411,577.0
5185,410.8883084005828,830.0
5186,325.62239313408793,506.0
5187,545.9321082476779,820.0
5188,371.51158257401164,543.0
5189,261.5189594326416,406.0
5190,567.5263341622199,1001.0
5191,569.5451200435901,870.0
5192,449.24321796265093,726.0
5193,343.48914949836063,552.0
5194,426.06998946204885,743.0
5195,394.58206147048804,694.0
5196,338.5537480764976,501.0
5197,326.48443383051415,521.0
5198,294.0355812293732,438.0
5199,591.3388526027975,1001.0
5200,400.8797204630293,593.0
5201,278.4551982173481,420.0
5202,290.72460211950045,455.0
5203,602.3778851980775,831.0
5204,318.1822753085379,463.0
5205,364.77754467691744,538.0
5206,615.2313411124023,916.0
5207,519.4415823025483,746.0
5208,489.959550132401,736.0
5209,455.9573735779918,656.0
5210,270.35404552348325,491.0
5211,185.8799743895938,296.0
5212,242.79611765117423,347.0
5213,518.96715006736,739.0
5214,343.17920122962397,491.0
5215,620.9950342764123,1001.0
5216,292.897105542862,447.0
5217,283.20152160557205,401.0
5218,361.38878199077345,541.0
5219,402.7515362638959,541.0
5220,458.50125292261885,732.0
5221,313.37193823887765,490.0
5222,276.7679662222443,428.0
5223,394.1174950681105,853.0
5224,527.8855689461004,825.0
5225,271.59962828586,415.0
5226,497.9523422351092,756.0
5227,253.63143337298035,373.0
5228,511.1983943447635,874.0
5229,277.9493536631757,450.0
5230,303.7207403220557,462.0
5231,259.0468028820877,396.0
5232,579.544194796893,977.0
5233,229.49212289816813,326.0
5234,227.87948298931164,312.0
5235,343.8490691644359,508.0
5236,318.82016417604103,488.0
5237,455.6893476484688,731.0
5238,401.72353772537843,594.0
5239,258.0363817824164,411.0
5240,384.72918351950693,598.0
5241,382.7147456645143,815.0
5242,324.4534837130736,513.0
5243,302.13213475798665,476.0
5244,308.69499444561757,491.0
5245,687.9506950355548,1001.0
5246,227.16048441749646,369.0
5247,432.04547828092154,698.0
5248,494.9728229606119,731.0
5249,354.19667381770876,553.0
5250,395.5048465477108,572.0
5251,340.60086452333724,524.0
5252,516.6699336962978,809.0
5253,497.6134840283033,721.0
5254,386.67391343417523,632.0
5255,632.2328496831507,1001.0
5256,284.97720125991265,483.0
5257,477.5280537525581,690.0
5258,512.0895368363138,913.0
5259,468.47107355978136,764.0
5260,322.7806919604144,502.0
5261,264.9065812929131,383.0
5262,501.60253482082743,759.0
5263,217.76018899349185,326.0
5264,560.0647019449584,817.0
5265,277.4434846188702,446.0
5266,386.62330802682453,551.0
5267,356.7727077488529,534.0
5268,408.75869731387996,669.0
5269,281.86560849957243,443.0
5270,481.4500002679684,840.0
5271,383.8228630625263,679.0
5272,249.87714364478077,380.0
5273,346.4077206629681,491.0
5274,323.85814958639475,580.0
5275,287.3732995280572,405.0
5276,322.0598535878871,502.0
5277,650.339949463706,919.0
5278,341.48553799521915,602.0
5279,430.60947150178976,657.0
5280,289.69851519727325,412.0
5281,411.7025300053973,1001.0
5282,394.6123681528905,610.0
5283,588.8831791248102,934.0
5284,450.07790303228455,724.0
5285,548.7824625166709,784.0
5286,382.68526975629845,575.0
5287,378.4193017898262,586.0
5288,321.3188982917495,504.0
5289,338.19633655781286,499.0
5290,523.3755631288803,886.0
5291,385.5922110879731,585.0
5292,396.8431717013982,649.0
5293,316.30666398635077,445.0
5294,354.6485699842163,614.0
5295,458.4151778352862,744.0
5296,500.7025899256255,773.0
5297,447.1838052631741,728.0
5298,295.30560043297885,430.0
5299,257.97807785434264,410.0
5300,447.78987267121147,641.0
5301,309.83357644776163,455.0
5302,378.97494778856435,597.0
5303,212.00013575610618,328.0
5304,316.5034459396857,484.0
5305,545.9950680999348,770.0
5306,364.2671303577546,515.0
5307,626.1925620505389,938.0
5308,323.120655054348,462.0
5309,394.1542897043428,587.0
5310,439.720120628135,664.0
5311,418.2530929165371,596.0
5312,372.06694301666784,572.0
5313,295.4578508166276,451.0
5314,235.69344053828823,396.0
5315,561.2043476890328,914.0
5316,580.9737207264739,883.0
5317,289.0231861001726,396.0
5318,316.6744605754406,484.0
5319,663.9362325585982,926.0
5320,454.99851716283825,741.0
5321,353.40810955930516,541.0
5322,387.2547906675015,570.0
5323,425.29990521625086,613.0
5324,242.66919912224915,348.0
5325,201.97614866781572,314.0
5326,266.5875212327232,449.0
5327,475.06835180335713,879.0
5328,293.14351738300894,455.0
5329,460.6686380249995,719.0
5330,272.65749809368305,410.0
5331,288.0948119385526,472.0
5332,683.3314544841278,1001.0
5333,543.6814129889907,745.0
5334,314.33109334220524,496.0
5335,560.2181994860738,805.0
5336,235.47945450207592,354.0
5337,543.4469078420854,858.0
5338,411.62822744769494,768.0
5339,412.8697114912668,661.0
5340,682.5130256583437,1001.0
5341,482.7732395454748,756.0
5342,629.0742393130581,1001.0
5343,378.1617469323528,538.0
5344,638.6105411955732,1001.0
5345,385.14657505120925,624.0
5346,438.35405174555376,641.0
5347,647.4829639738969,1001.0
5348,417.74090932552787,660.0
5349,200.55247376147193,288.0
5350,543.5634818723871,843.0
5351,556.4932679194222,868.0
5352,300.38008537432546,432.0
5353,514.4263818703503,920.0
5354,589.9607807171931,876.0
5355,635.8987067351849,1001.0
5356,214.66799624794666,299.0
5357,559.9892841558336,1001.0
5358,666.6145285624247,1001.0
5359,316.2114710564047,490.0
5360,504.7901453502534,729.0
5361,300.86250739988355,456.0
5362,579.815298673982,962.0
5363,313.1899351152834,492.0
5364,350.09571438700704,528.0
5365,326.1742266000372,613.0
5366,288.4511143220461,453.0
5367,227.9526724778488,409.0
5368,304.9744923263283,442.0
5369,679.5169278889373,1001.0
5370,266.19695830809843,413.0
5371,539.7857570838739,811.0
5372,423.72861248905565,601.0
5373,262.59404184959527,433.0
5374,359.54961246943384,509.0
5375,462.2588938654562,699.0
5376,407.2727725037852,675.0
5377,334.7055925286695,489.0
5378,325.7979468566813,449.0
5379,567.3687384354721,886.0
5380,279.1572448509281,443.0
5381,532.7624936904824,823.0
5382,624.6063260426325,1001.0
5383,392.94987323304366,572.0
5384,319.2058716185851,554.0
5385,486.70345040824435,761.0
5386,498.9410957639784,987.0
5387,466.3019401797122,750.0
5388,236.551490240825,393.0
5389,368.53693667869453,525.0
5390,206.17275950757397,348.0
5391,694.6548423861672,1001.0
5392,510.60826572062194,778.0
5393,602.0842838911752,1001.0
5394,326.3251333955139,493.0
5395,374.63934567405454,625.0
5396,579.1046315345186,1001.0
5397,242.30683391126726,361.0
5398,675.6097696079545,914.0
5399,345.83083414885414,562.0
5400,339.57807147175646,491.0
5401,439.9863844608999,712.0
5402,344.11330913684395,605.0
5403,308.4793393072515,480.0
5404,551.7907285574984,920.0
5405,326.9849209942704,509.0
5406,596.0729337408168,914.0
5407,369.20884741943735,515.0
5408,264.9121921371758,449.0
5409,619.9267439798107,842.0
5410,612.1885196007818,1001.0
5411,430.40594326295786,690.0
5412,528.1033582174207,696.0
5413,716.5164422028805,1001.0
5414,440.8578716602932,603.0
5415,619.001258599869,1001.0
5416,633.1357502905872,1001.0
5417,595.6709961799369,821.0
5418,448.56336046152524,628.0
5419,614.9537028456714,864.0
5420,440.3856618825067,774.0
5421,300.05544640231193,439.0
5422,182.38308042085086,310.0
5423,243.19983622733736,371.0
5424,562.2220117445852,913.0
5425,454.4926505468358,837.0
5426,425.62608883391056,606.0
5427,388.46895068876285,611.0
5428,574.456264659455,1001.0
5429,645.2529889428503,1001.0
5430,553.1486461880082,1001.0
5431,616.141062181526,919.0
5432,404.2033827678886,612.0
5433,620.5285357652436,1001.0
5434,625.3310820773677,1000.0
5435,641.5092935680661,879.0
5436,550.600554510365,933.0
5437,698.2256149056119,1001.0
5438,562.9570212529359,956.0
5439,614.7807838448003,969.0
5440,545.6584163539417,893.0
5441,557.6088898742687,1001.0
5442,320.1204508405071,451.0
5443,581.3692331882716,779.0
5444,423.09621443380263,838.0
5445,378.3325498928822,579.0
5446,551.110657773613,772.0
5447,417.7852737612996,752.0
5448,573.7390357620594,934.0
5449,321.93579742524764,492.0
5450,521.2200320301189,895.0
5451,331.0584889049104,539.0
5452,285.1678807073203,424.0
5453,260.80238852946405,395.0
5454,586.2291414119943,1001.0
5455,438.03205858916425,723.0
5456,704.0456993629814,1001.0
5457,443.51889638343175,590.0
5458,639.444923904629,1001.0
5459,454.71831359173694,1001.0
5460,559.9221099615218,1001.0
5461,318.14355842358896,486.0
5462,281.562585028048,420.0
5463,424.68463158092806,635.0
5464,396.7425320590139,625.0
5465,339.0556960440358,567.0
5466,423.9260772409103,664.0
5467,428.6165605696914,705.0
5468,416.30346627608645,619.0
5469,477.25592681177335,767.0
5470,424.06704944505515,681.0
5471,569.5038903070971,825.0
5472,235.11871105162308,365.0
5473,355.83586625756953,579.0
5474,312.41814281040445,456.0
5475,726.9762293858594,1001.0
5476,644.4538953555219,1001.0
5477,560.2241623475169,944.0
5478,387.6149476235823,594.0
5479,629.8453677214023,1001.0
5480,717.6967728938209,1001.0
5481,408.9180136989337,643.0
5482,375.44022616521613,576.0
5483,543.2997420585438,831.0
5484,503.2528314704238,720.0
5485,436.68343517006844,661.0
5486,499.6197050907166,747.0
5487,407.0085661775164,603.0
5488,355.8023254218196,549.0
5489,567.4849936878044,1001.0
5490,581.5666387395214,754.0
5491,362.4926872536181,519.0
5492,591.8935754523395,1001.0
5493,550.906554299992,1001.0
5494,433.0903932181836,659.0
5495,479.8505570909609,705.0
5496,526.1504586437072,817.0
5497,347.8620608284291,519.0
5498,255.7449240910852,391.0
5499,388.2775078603769,670.0
5500,460.5583937941882,693.0
5501,260.8067928291355,396.0
5502,376.7985757479697,602.0
5503,681.4448416249695,1001.0
5504,287.4063170077431,462.0
5505,346.30080432957664,529.0
5506,479.4971285753891,679.0
5507,247.56042629714415,379.0
5508,454.1212953389874,655.0
5509,418.42621853094494,655.0
5510,351.0420031048426,636.0
5511,270.4230057873923,420.0
5512,403.95327934518247,571.0
5513,529.9995371417407,845.0
5514,490.65311180659313,742.0
5515,626.0702513894968,1001.0
5516,391.0076577519818,584.0
5517,374.4968374450435,532.0
5518,354.2868438848609,559.0
5519,583.4953846786435,823.0
5520,378.86427463741336,666.0
5521,199.0215035733561,314.0
5522,491.5909284776196,659.0
5523,571.0468083442261,855.0
